user,latitude,longitude,check-in count,check-in-count
2855,47.617302,-122.193328,73,73.0
2855,47.628109,-122.344963,24,24.0
2855,47.628228,-122.3442,135,135.0
2855,47.657858,-122.143051,33,33.0
2855,47.658842,-122.143199,11,11.0
2857,42.23826,-71.01197,52,52.0
2857,42.357372,-71.147806,10,10.0
2857,42.358431,-71.059773,10,10.0
2858,26.461625,-80.067928,18,18.0
2858,38.174444,-85.736111,20,20.0
2858,38.239663,-85.724409,39,39.0
2858,38.240353,-85.724355,12,12.0
2858,38.241598,-85.725389,47,47.0
2858,38.254209,-85.74748,44,44.0
2858,50.935359,6.96071,11,11.0
2860,28.014859,-82.454089,97,97.0
2861,47.423266,-122.256718,63,63.0
2861,47.424222,-122.255245,37,37.0
2861,47.622302,-122.355491,13,13.0
2861,47.628109,-122.344963,156,156.0
2861,47.637183,-122.356945,26,26.0
2861,47.63838,-122.357292,20,20.0
2863,33.669465,-117.823111,81,81.0
2865,27.0,30.0,306,306.0
2866,0.0,0.0,400,400.0
2867,0.0,0.0,326,326.0
2868,40.676139,-73.983451,13,13.0
2868,40.683909,-73.999245,20,20.0
2868,40.691328,-74.016244,19,19.0
2868,40.715842,-73.990448,13,13.0
2868,40.721733,-73.98747,14,14.0
2868,40.734223,-74.16455,10,10.0
2868,40.752949,-73.983561,11,11.0
2868,40.816146,-73.952803,10,10.0
2869,0.0,0.0,14,14.0
2869,51.453371,-0.996168,119,119.0
2869,51.455375,-0.985466,51,51.0
2869,51.456225,-0.993284,11,11.0
2869,51.464734,-0.882006,119,119.0
2869,51.559599,-1.785611,12,12.0
2870,0.0,0.0,1763,1763.0
2874,0.0,0.0,24,24.0
2874,32.771218,130.773229,64,64.0
2874,32.773002,130.777888,129,129.0
2874,32.775528,130.773571,15,15.0
2874,32.78423,130.748661,34,34.0
2874,32.790978,130.762891,13,13.0
2874,32.799097,130.709381,302,302.0
2874,32.799565,130.710011,53,53.0
2874,32.799576,130.710002,262,262.0
2874,32.80235,130.711026,41,41.0
2874,32.803809,130.710494,41,41.0
2874,32.80431,130.710633,310,310.0
2874,32.80512,130.711394,14,14.0
2874,32.808614,130.69925,26,26.0
2874,35.596883,139.666806,10,10.0
2875,51.451808,-0.192757,929,929.0
2876,49.011046,8.416596,36,36.0
2878,40.232087,-75.136193,28,28.0
2879,43.49076,-116.40216,54,54.0
2879,43.60327,-116.248061,43,43.0
2879,43.603293,-116.248092,16,16.0
2879,43.616283,-116.208762,13,13.0
2880,0.0,0.0,26,26.0
2880,35.007267,135.771201,10,10.0
2880,35.622192,139.750656,151,151.0
2880,35.665722,139.731006,29,29.0
2880,35.666205,139.731259,19,19.0
2881,0.0,0.0,16,16.0
2881,35.596875,139.66732,25,25.0
2881,35.598228,139.666527,16,16.0
2881,35.600737,139.665538,329,329.0
2881,35.606671,139.65374,10,10.0
2881,35.651306,139.829318,10,10.0
2881,35.660394,139.729218,116,116.0
2881,35.666892,139.745769,55,55.0
2881,35.667756,139.745711,100,100.0
2881,35.668361,139.759518,14,14.0
2881,35.66843,139.74676,42,42.0
2881,35.672303,139.765717,31,31.0
2881,40.576269,140.491122,15,15.0
28816,18.248288,-66.499894,35,35.0
28816,18.254399,-65.972942,16,16.0
28816,18.259068,-65.98278,11,11.0
28816,18.433844,-66.478076,13,13.0
28816,39.76,-98.5,26,26.0
2883,42.637268,-114.823593,16,16.0
2884,0.0,0.0,66,66.0
2888,43.688028,-79.394067,13,13.0
2888,43.8667,-79.2667,19,19.0
28887,38.89039,-77.084145,11,11.0
28887,39.240384,-76.839418,52,52.0
28888,38.500384,-80.500087,16,16.0
28888,38.89039,-77.084145,22,22.0
28888,39.240384,-76.839418,41,41.0
2889,36.365856,140.471221,66,66.0
2890,29.72569,-95.398356,26,26.0
2892,0.0,0.0,12,12.0
2892,35.493142,139.550054,18,18.0
2892,35.493143,139.550055,22,22.0
2893,0.0,0.0,13,13.0
2893,35.674333,139.764134,14,14.0
2893,35.675425,139.762933,11,11.0
2893,35.675426,139.762933,10,10.0
2893,35.675755,139.76197,13,13.0
2893,35.685678,139.734605,26,26.0
2893,35.686278,139.736499,17,17.0
2893,35.688531,139.735952,11,11.0
2893,35.788833,139.661172,80,80.0
28939,0.0,0.0,39,39.0
2894,0.0,0.0,10,10.0
2894,34.725217,137.875005,10,10.0
2894,34.763855,137.616707,11,11.0
2894,34.949581,138.40198,12,12.0
2894,34.980181,138.396725,122,122.0
2894,35.070785,136.024135,10,10.0
2894,35.662555,139.697926,12,12.0
2894,35.667776,139.700154,13,13.0
2895,59.295549,17.93561,14,14.0
2895,59.295913,17.937796,14,14.0
2895,59.296233,17.936882,21,21.0
2895,59.333817,18.061341,16,16.0
2896,0.0,0.0,21,21.0
2896,35.642211,139.713445,42,42.0
2896,35.64669,139.710106,14,14.0
2896,35.651316,139.636437,12,12.0
2896,35.651711,139.635382,10,10.0
2896,35.654595,139.604892,254,254.0
2896,35.654882,139.753535,12,12.0
2896,35.668942,139.759265,10,10.0
2897,0.0,0.0,70,70.0
2897,4.879546,114.883816,10,10.0
2897,4.880409,114.856907,23,23.0
2897,4.880898,114.85684,135,135.0
2897,4.904699,114.904322,17,17.0
2897,36.115521,-115.172919,11,11.0
2899,50.777395,-1.975908,17,17.0
2900,0.0,0.0,47,47.0
2900,37.716667,-122.216667,48,48.0
2901,48.85097,2.39281,13,13.0
2902,0.0,0.0,28,28.0
2902,35.666002,139.7316,17,17.0
2902,35.704365,139.975112,18,18.0
2904,0.0,0.0,40,40.0
2904,37.671121,138.892623,31,31.0
2904,37.693075,138.90386,26,26.0
2904,37.94268,139.309606,146,146.0
2905,0.0,0.0,28,28.0
2905,41.405625,2.195961,52,52.0
2907,0.0,0.0,32,32.0
2908,35.013532,135.724821,27,27.0
2912,38.21569,140.326805,23,23.0
2912,38.217395,140.33039,20,20.0
2912,38.275896,140.353372,13,13.0
2912,38.278128,140.350039,18,18.0
2913,35.456809,139.634286,17,17.0
2913,35.615801,139.697754,11,11.0
2913,35.617835,139.676393,58,58.0
2914,42.998004,141.473181,18,18.0
2914,43.809634,143.887555,111,111.0
2914,43.826748,143.900875,31,31.0
2915,33.020526,-96.848836,557,557.0
2916,40.130382,-75.514913,98,98.0
2916,40.191172,-75.457781,32,32.0
2917,35.658848,139.656108,10,10.0
2917,35.658849,139.656108,33,33.0
2917,35.658862,139.656111,28,28.0
2917,35.661675,139.667558,11,11.0
2918,39.744421,-105.029542,21,21.0
2920,0.0,0.0,122,122.0
2920,36.576257,-87.408134,21,21.0
2922,33.748995,-84.387982,10,10.0
2924,26.089243,-97.502485,28,28.0
2924,26.172835,-97.666815,21,21.0
2924,26.1744,-97.671525,26,26.0
2924,26.17465,-97.672929,25,25.0
2924,26.184371,-97.701404,10,10.0
2924,26.185239,-97.734375,11,11.0
2924,26.188041,-98.213611,12,12.0
2924,26.190343,-97.69282,39,39.0
2924,26.1917,-97.699165,11,11.0
2924,26.208993,-97.673359,49,49.0
2924,26.209011,-97.673392,13,13.0
2925,42.939322,-88.048268,12,12.0
2925,42.959163,-88.011687,15,15.0
2926,42.784251,-71.194407,18,18.0
2927,38.649724,-77.26035,10,10.0
2927,38.650073,-77.295052,13,13.0
2927,38.653194,-77.286721,12,12.0
2927,38.658172,-77.249705,165,165.0
2927,38.864187,-77.257757,28,28.0
2928,38.88757,-77.019923,111,111.0
29303,34.101218,-118.325739,32,32.0
2931,60.9059,15.7598,11,11.0
2932,53.029589,-2.577806,77,77.0
2932,53.266588,-2.481209,10,10.0
2932,53.389398,-3.028186,31,31.0
2932,53.4819,-2.2388,27,27.0
2933,47.460373,-122.254242,73,73.0
29339,34.048412,-118.255552,180,180.0
2934,43.858184,-70.152662,57,57.0
2934,43.858739,-70.153204,33,33.0
2934,43.858968,-70.157273,43,43.0
2935,0.0,0.0,14,14.0
2937,40.422711,-111.80853,42,42.0
2937,40.430089,-111.898681,59,59.0
2937,40.437369,-111.879413,15,15.0
294,60.175556,24.934167,12,12.0
2941,33.496007,-83.64634,80,80.0
2941,33.602372,-83.84823,35,35.0
2941,33.605438,-83.752378,13,13.0
2942,0.0,0.0,125,125.0
2945,0.0,0.0,41,41.0
2945,35.672152,139.765991,14,14.0
2945,35.674712,139.78981,40,40.0
2945,35.679662,139.768023,30,30.0
2946,43.913876,-78.957162,17,17.0
2946,43.91457,-78.957484,12,12.0
2947,0.0,0.0,82,82.0
2947,35.60384,139.507658,203,203.0
29477,-7.977778,112.628056,224,224.0
2948,35.637924,139.504567,29,29.0
2950,51.166667,-0.166667,100,100.0
2951,41.304753,2.003085,14,14.0
2951,41.306053,2.001228,17,17.0
2951,41.397419,2.162284,37,37.0
2951,43.566834,3.835655,10,10.0
2954,0.0,0.0,136,136.0
2954,35.627017,139.746947,10,10.0
2954,35.655773,139.794995,15,15.0
2958,36.77273,-76.181946,14,14.0
2958,36.848431,-75.974149,13,13.0
2959,33.84642,-118.392055,78,78.0
296,37.543423,-122.316739,10,10.0
296,37.543916,-122.31348,21,21.0
2960,30.352628,-97.677755,28,28.0
2960,30.401713,-97.705034,10,10.0
2964,38.069429,-78.700678,17,17.0
2966,38.241649,-85.725411,13,13.0
29688,30.255269,-97.762132,56,56.0
2969,1.291823,103.841795,10,10.0
2969,1.36675,103.87782,11,11.0
2969,59.253223,17.995742,10,10.0
2969,59.310542,18.083865,13,13.0
2975,31.592154,130.553043,12,12.0
2975,35.68676,139.784402,68,68.0
2976,49.316362,-123.069341,367,367.0
2977,34.388637,-118.566093,124,124.0
2978,27.910878,-82.308253,11,11.0
2978,27.937801,-82.285925,17,17.0
2980,34.142508,-118.255075,161,161.0
2981,43.464332,-80.13088,10,10.0
2982,38.855261,-77.049371,18,18.0
2983,28.662815,-81.311879,11,11.0
2985,37.774929,-122.419415,18,18.0
29850,52.308618,4.97656,255,255.0
29851,42.406218,-8.823974,175,175.0
29855,44.912968,-93.145885,19,19.0
29857,35.972476,-86.808061,19,19.0
2986,34.098001,-118.326645,54,54.0
29860,0.0,0.0,61,61.0
29865,32.588978,-96.955521,68,68.0
29866,37.250225,-119.751264,17,17.0
29869,47.984724,-122.194883,12,12.0
29873,-6.203105,106.77953,16,16.0
2988,47.613458,-122.039723,13,13.0
2988,47.667094,-122.101388,36,36.0
2989,37.79511,-122.396597,97,97.0
299,29.781124,-81.258272,10,10.0
299,29.80866,-81.266416,33,33.0
299,29.865975,-81.322009,12,12.0
2996,45.086076,-93.263282,89,89.0
29963,0.0,0.0,31,31.0
2998,39.912736,-105.040006,27,27.0
3,37.579361,-122.346108,20,20.0
3,37.580304,-122.343679,75,75.0
3,37.74817,-122.459192,106,106.0
3,37.753798,-122.455423,21,21.0
3,37.774929,-122.419415,13,13.0
3,37.776736,-122.394744,77,77.0
3,37.776804,-122.393692,67,67.0
3001,25.067743,121.624972,17,17.0
30041,32.226689,-110.965556,18,18.0
30041,32.231583,-110.964304,25,25.0
30041,32.231684,-110.949527,16,16.0
30041,32.25217,-110.943638,17,17.0
3006,32.503454,-87.827466,27,27.0
3006,33.340111,-86.630263,93,93.0
3007,52.373084,4.899902,16,16.0
30070,30.267153,-97.743061,82,82.0
3008,47.614924,-122.317256,11,11.0
3009,50.716667,-1.883333,18,18.0
3009,50.73346,-1.864388,24,24.0
301,38.943768,-94.688414,44,44.0
301,38.98444,-94.672114,11,11.0
301,39.05242,-94.591119,13,13.0
3010,30.05,31.25,36,36.0
30104,-37.803961,144.981596,26,26.0
3015,38.476152,-121.434394,97,97.0
3016,35.660062,139.717165,14,14.0
30186,38.385528,-84.305396,10,10.0
3020,29.619679,-95.634946,11,11.0
3020,38.697376,-75.067574,22,22.0
30239,0.0,0.0,19,19.0
3025,69.646434,18.931945,18,18.0
3027,52.074731,8.415678,24,24.0
3032,0.0,0.0,20,20.0
3043,0.0,0.0,13,13.0
3043,5.616667,-0.016667,516,516.0
3044,58.107732,11.516773,51,51.0
3044,58.236701,11.679345,40,40.0
3046,28.00069,-82.142313,14,14.0
3050,41.97576,-111.856337,19,19.0
3050,43.516696,-79.904525,12,12.0
3050,43.528499,-80.272994,19,19.0
3050,43.677222,-79.630556,10,10.0
3052,41.940045,-83.313264,13,13.0
3052,41.945899,-83.314054,14,14.0
3052,41.946959,-83.312426,10,10.0
3052,41.947378,-83.311764,10,10.0
3052,41.948349,-83.320684,10,10.0
3052,56.945678,24.105235,25,25.0
3054,58.4,-116.0,11,11.0
30638,0.0,0.0,12,12.0
30638,41.18103,-96.16937,111,111.0
30638,41.25861,-95.937792,13,13.0
30638,41.500283,-99.750674,12,12.0
3067,0.0,0.0,11,11.0
3067,33.158093,-117.350594,19,19.0
30762,14.629167,121.098889,71,71.0
3077,0.0,0.0,47,47.0
30770,26.13,50.555,30,30.0
30807,44.883298,-93.283002,212,212.0
30996,53.375366,-1.449535,28,28.0
3108,40.545602,-80.029818,12,12.0
3109,28.456423,-16.259738,266,266.0
31187,36.013282,-115.172767,86,86.0
31187,43.443769,-80.520699,207,207.0
3121,0.0,0.0,13,13.0
3136,-33.86785,151.207323,15,15.0
31471,34.052234,-118.243685,10,10.0
31530,0.0,0.0,233,233.0
3159,34.052234,-118.243685,26,26.0
31591,51.073792,-113.931442,67,67.0
31594,0.0,0.0,20,20.0
31596,51.050112,-114.085285,16,16.0
31686,0.0,0.0,231,231.0
31723,0.0,0.0,43,43.0
31815,0.0,0.0,65,65.0
32046,45.570347,-73.692032,781,781.0
32123,44.170693,12.435493,40,40.0
32139,37.544525,-122.305871,32,32.0
32347,50.104997,14.443358,28,28.0
32504,0.0,0.0,19,19.0
32542,38.10742,-122.569703,53,53.0
32547,35.116677,-120.61667,33,33.0
32717,51.251667,5.706944,151,151.0
32852,41.889709,-87.629242,83,83.0
329,0.0,0.0,102,102.0
32916,22.3382,114.138,219,219.0
32933,23.723056,90.408611,33,33.0
33095,0.0,0.0,28,28.0
33146,46.209865,6.142611,64,64.0
33164,0.0,0.0,127,127.0
33247,0.0,0.0,2100,2100.0
33263,0.0,0.0,79,79.0
33264,40.521893,-111.939102,70,70.0
33274,0.0,0.0,12,12.0
33306,0.0,0.0,33,33.0
33395,44.663,-84.71496,12,12.0
33476,30.267153,-97.743061,14,14.0
335,0.0,0.0,141,141.0
33620,42.375726,-72.51857,14,14.0
33620,42.377573,-72.519178,11,11.0
33636,-27.564505,-48.517169,14,14.0
33795,45.234297,-120.185034,70,70.0
33871,0.0,0.0,47,47.0
33904,39.820892,-84.019379,74,74.0
33948,34.83624,-82.38997,12,12.0
33991,0.0,0.0,25,25.0
34170,50.828385,-0.139475,20,20.0
34376,0.0,0.0,248,248.0
34478,0.0,0.0,263,263.0
34478,59.919885,10.766148,21,21.0
34480,54.95,-1.85,20,20.0
34645,0.0,0.0,58,58.0
34721,0.0,0.0,159,159.0
34779,51.8,-0.066667,44,44.0
34872,50.716667,4.533333,29,29.0
34966,16.166667,107.833333,15,15.0
34977,0.0,0.0,52,52.0
34989,51.032581,-114.071609,15,15.0
34989,51.054722,-114.081223,48,48.0
34989,53.539041,-113.517654,61,61.0
34990,0.0,0.0,69,69.0
34992,0.0,0.0,40,40.0
34993,33.902237,-118.081733,16,16.0
35000,0.0,0.0,49,49.0
35109,-19.249429,146.814863,25,25.0
35111,28.029618,-82.523758,325,325.0
35112,52.48862,13.308668,28,28.0
35141,40.904869,-111.874939,11,11.0
35144,51.183413,-113.935273,12,12.0
35200,41.25861,-95.937792,135,135.0
35201,0.0,0.0,98,98.0
35207,22.624111,114.106426,20,20.0
35281,0.0,0.0,106,106.0
35282,0.0,0.0,152,152.0
35284,28.553283,77.241667,104,104.0
35285,53.480946,-2.237434,23,23.0
35286,22.569722,88.369722,87,87.0
35346,41.21495,13.569317,22,22.0
35358,40.30331,-83.036138,12,12.0
35370,18.433568,98.686151,32,32.0
35370,18.802587,98.951556,23,23.0
35376,36.297704,-115.33137,12,12.0
35382,47.447541,19.184077,42,42.0
35440,0.0,0.0,199,199.0
35442,0.0,0.0,109,109.0
35443,0.0,0.0,499,499.0
35444,42.15,24.75,70,70.0
35445,0.0,0.0,137,137.0
35446,38.254238,-85.759407,145,145.0
35447,0.0,0.0,11,11.0
35448,0.0,0.0,18,18.0
35449,0.0,0.0,16,16.0
35451,0.0,0.0,12,12.0
35452,0.0,0.0,14,14.0
35458,0.0,0.0,30,30.0
35460,0.0,0.0,2100,2100.0
35461,0.0,0.0,25,25.0
35470,30.832702,-83.278485,180,180.0
35471,0.0,0.0,150,150.0
35472,0.0,0.0,69,69.0
35473,0.0,0.0,18,18.0
35474,39.979607,-105.203858,15,15.0
35478,8.0,-66.0,28,28.0
35479,48.61884,10.25213,12,12.0
35481,0.0,0.0,402,402.0
35482,52.0,20.0,105,105.0
35483,0.0,0.0,47,47.0
35488,33.841572,-78.647152,17,17.0
35489,30.142408,-102.394032,989,989.0
35491,0.0,0.0,16,16.0
35566,39.075061,-84.447163,190,190.0
35573,33.393368,-111.810974,15,15.0
35573,33.417022,-112.012463,10,10.0
35573,33.422269,-111.82264,12,12.0
35582,31.31825,-94.7119,11,11.0
35712,0.0,0.0,299,299.0
35747,28.750541,-82.500098,15,15.0
35752,26.247284,-80.210945,94,94.0
35753,26.62535,-81.624803,14,14.0
35770,36.174971,-115.137223,342,342.0
35771,33.701736,-117.143646,50,50.0
35772,0.0,0.0,54,54.0
35774,0.0,0.0,24,24.0
35776,0.0,0.0,2100,2100.0
35777,0.0,0.0,10,10.0
35778,0.0,0.0,109,109.0
35779,0.0,0.0,114,114.0
35849,30.483814,-84.316699,13,13.0
35860,0.0,0.0,29,29.0
35884,0.0,0.0,58,58.0
35886,0.0,0.0,36,36.0
35936,36.08289,-115.167427,48,48.0
35938,30.2004,-97.7691,10,10.0
3595,30.258363,-97.751042,24,24.0
3595,30.401814,-97.72625,10,10.0
3595,30.52086,-97.82906,19,19.0
3596,47.600463,-122.333229,11,11.0
3596,47.604946,-122.321449,10,10.0
3596,47.606145,-122.332875,11,11.0
3596,47.606209,-122.332071,20,20.0
3596,47.657402,-122.340851,11,11.0
3596,47.660332,-122.376262,18,18.0
3596,47.665169,-122.317047,13,13.0
3596,47.667427,-122.400864,12,12.0
3596,47.668666,-122.374505,15,15.0
3596,47.711028,-122.376579,11,11.0
3596,47.711073,-122.371393,21,21.0
3596,47.713079,-122.378133,16,16.0
3599,37.580655,-122.344044,10,10.0
36003,43.605015,-92.969501,11,11.0
36003,43.750057,-92.969955,11,11.0
36004,25.005809,121.515185,21,21.0
36008,29.903962,-84.41706,17,17.0
36020,47.13216,-122.43382,16,16.0
36143,50.392282,-3.514785,12,12.0
36213,0.0,0.0,12,12.0
36225,32.715329,-117.157255,14,14.0
36270,0.0,0.0,138,138.0
36271,24.0,121.0,62,62.0
36272,0.0,0.0,161,161.0
36273,0.0,0.0,58,58.0
3631,43.645481,-79.733452,109,109.0
36321,38.982026,-94.650043,11,11.0
36337,0.0,0.0,57,57.0
3635,32.852652,-83.602296,141,141.0
36351,0.0,0.0,23,23.0
36362,-22.902778,-43.2075,714,714.0
36363,39.762146,-104.98248,268,268.0
36364,38.253581,-85.754891,20,20.0
36366,51.525167,-0.081476,43,43.0
36367,51.43918,-0.169364,16,16.0
3637,48.208488,16.372075,10,10.0
3637,48.216424,16.385593,19,19.0
3637,48.234819,16.188389,13,13.0
3637,48.234993,16.129644,113,113.0
3637,48.25,16.0,10,10.0
36372,-34.933333,138.6,172,172.0
36374,39.76,-98.5,11,11.0
36376,0.0,0.0,20,20.0
3639,-6.145709,106.892176,239,239.0
3639,1.352083,103.819836,958,958.0
3639,1.366667,103.8,270,270.0
36457,30.271114,-97.733784,317,317.0
3646,33.598913,-117.280037,53,53.0
3648,35.042347,-85.076625,17,17.0
3648,35.178164,-84.865035,12,12.0
3648,35.181234,-84.886633,58,58.0
3648,35.182172,-84.873459,14,14.0
3648,35.184235,-84.873167,11,11.0
3648,35.191654,-84.884646,45,45.0
3648,35.193226,-84.853698,49,49.0
3651,0.0,0.0,28,28.0
3651,32.715329,-117.157255,13,13.0
3651,33.07595,-117.23802,11,11.0
36521,0.0,0.0,52,52.0
36545,0.0,0.0,291,291.0
36546,0.0,0.0,46,46.0
3657,38.942026,-77.062221,24,24.0
3657,38.943653,-77.063193,14,14.0
3657,38.944591,-77.063427,13,13.0
3657,38.983765,-77.095828,17,17.0
36666,58.495781,13.182957,31,31.0
36666,62.0,15.0,102,102.0
3667,30.52501,-87.900942,18,18.0
3668,28.368017,-81.560816,80,80.0
36696,-18.060833,-163.193333,20,20.0
3674,49.093121,-123.069147,37,37.0
36924,-27.477519,153.020625,21,21.0
36931,39.689315,-86.148392,74,74.0
36933,0.0,0.0,24,24.0
37054,0.0,0.0,27,27.0
37057,35.443291,139.644139,12,12.0
37058,23.0,-102.0,10,10.0
37066,33.11569,-96.842683,136,136.0
37116,24.81797,-107.384683,24,24.0
3712,42.342377,-71.085617,13,13.0
37160,0.0,0.0,242,242.0
37175,0.0,0.0,14,14.0
37212,45.516779,-73.649179,87,87.0
37250,54.5,36.266667,23,23.0
37250,54.528157,36.300894,13,13.0
37280,36.0578,-115.134613,12,12.0
37416,40.006779,-75.285462,25,25.0
37570,-33.591303,26.885905,24,24.0
37639,-26.2,28.083333,354,354.0
37878,26.62535,-81.624803,40,40.0
37948,0.0,0.0,38,38.0
37997,0.0,0.0,98,98.0
38,60.151697,24.889991,21,21.0
38,61.852198,25.84455,10,10.0
38056,0.0,0.0,184,184.0
38061,0.0,0.0,160,160.0
38139,0.0,0.0,185,185.0
38158,39.290385,-76.612189,51,51.0
38224,0.0,0.0,31,31.0
38237,33.019843,-96.698886,15,15.0
38240,40.73008,-73.955757,31,31.0
38318,41.55,-8.433333,14,14.0
38329,42.622852,-70.704952,185,185.0
38330,0.0,0.0,12,12.0
38413,37.579142,-122.344149,41,41.0
38466,32.715329,-117.157255,49,49.0
38543,53.05495,8.8228,30,30.0
38757,33.646966,-117.683662,541,541.0
38768,-37.816221,144.964079,20,20.0
38768,-37.813997,144.963323,26,26.0
38768,-37.785666,145.124559,33,33.0
38899,46.356045,-94.803472,14,14.0
38899,46.861679,-96.850607,44,44.0
38899,46.890436,-96.802018,98,98.0
38992,43.093331,-89.353723,13,13.0
39087,53.567629,9.959575,42,42.0
39235,39.751765,-105.039635,163,163.0
39260,0.0,0.0,24,24.0
39345,37.229573,-80.413939,20,20.0
39345,37.231495,-80.413467,13,13.0
39499,48.733991,-122.486611,17,17.0
39610,52.076667,4.298611,196,196.0
39636,37.479663,-122.450532,67,67.0
39683,0.0,0.0,16,16.0
39708,0.0,0.0,73,73.0
39717,0.0,0.0,20,20.0
39719,0.0,0.0,84,84.0
39720,0.0,0.0,32,32.0
39723,0.0,0.0,10,10.0
39734,38.357176,-90.154762,27,27.0
39734,38.357823,-90.153089,28,28.0
39734,38.359866,-90.153605,15,15.0
39736,0.0,0.0,2100,2100.0
39737,0.0,0.0,142,142.0
39738,0.0,0.0,14,14.0
39740,0.0,0.0,11,11.0
39769,0.0,0.0,404,404.0
39782,-7.777181,110.252632,11,11.0
39785,44.818611,20.468056,132,132.0
39823,33.036987,-117.291982,17,17.0
39827,37.82402,-122.24952,23,23.0
39860,35.760155,-86.934612,109,109.0
39860,35.956326,-86.829204,10,10.0
39947,-6.202737,106.795688,12,12.0
39967,0.0,0.0,17,17.0
39979,0.0,0.0,315,315.0
4,37.580304,-122.343679,32,32.0
4,37.7619,-122.41829,29,29.0
4,37.777072,-122.394995,20,20.0
4,37.786779,-122.398257,16,16.0
40,37.580304,-122.343679,22,22.0
40001,52.275892,10.52575,19,19.0
40116,36.064799,-79.498581,55,55.0
40116,38.602208,-90.611912,14,14.0
40129,0.0,0.0,31,31.0
40210,31.549722,74.343611,22,22.0
40225,50.766667,7.183333,28,28.0
40295,0.0,0.0,393,393.0
40296,0.0,0.0,65,65.0
40297,39.373715,-76.967757,13,13.0
40300,0.0,0.0,38,38.0
40304,47.606209,-122.332071,69,69.0
40314,0.0,0.0,2100,2100.0
40354,13.0,122.0,89,89.0
40375,0.0,0.0,190,190.0
40381,29.763284,-95.363271,17,17.0
40402,35.227822,-89.578366,13,13.0
40402,35.356667,-89.870278,85,85.0
40439,35.912513,-78.735856,18,18.0
40587,0.0,0.0,33,33.0
40750,0.0,0.0,23,23.0
40783,35.623281,139.751178,23,23.0
40807,34.701714,137.408639,11,11.0
40807,34.723082,137.406025,10,10.0
40807,34.744874,137.38497,10,10.0
40807,34.747379,137.370101,11,11.0
40815,25.120168,121.50127,94,94.0
40831,33.63792,-84.433887,39,39.0
40832,43.433606,-103.471415,323,323.0
40833,0.0,0.0,35,35.0
41026,27.800583,-97.396381,17,17.0
41026,27.877246,-97.323881,76,76.0
41059,25.0,45.0,13,13.0
41069,34.278335,-119.293168,175,175.0
41078,42.717424,-84.53825,88,88.0
41079,33.183787,-117.335522,14,14.0
41108,0.0,0.0,33,33.0
41115,0.0,0.0,317,317.0
41342,19.304016,-99.189155,15,15.0
41411,0.0,0.0,934,934.0
41594,0.0,0.0,177,177.0
41595,0.0,0.0,423,423.0
41596,0.0,0.0,39,39.0
41597,0.0,0.0,63,63.0
41598,0.0,0.0,66,66.0
41599,0.0,0.0,150,150.0
41600,0.0,0.0,17,17.0
41602,0.0,0.0,2100,2100.0
41604,41.850033,-87.650052,2100,2100.0
41605,0.0,0.0,2100,2100.0
41606,0.0,0.0,11,11.0
41607,0.0,0.0,64,64.0
41608,33.748995,-84.387982,81,81.0
41659,34.309284,133.812983,11,11.0
41977,0.0,0.0,50,50.0
42,37.580304,-122.343679,17,17.0
42002,40.741586,-73.987429,21,21.0
42016,45.766839,8.836047,21,21.0
42016,45.811085,8.799542,17,17.0
42016,45.816383,8.825757,11,11.0
42016,45.817509,8.826182,17,17.0
42058,0.0,0.0,15,15.0
42125,35.698562,139.707915,12,12.0
42126,0.0,0.0,13,13.0
42222,0.0,0.0,12,12.0
42243,42.375791,-72.520461,21,21.0
42243,42.3759,-72.5258,23,23.0
42319,0.0,0.0,311,311.0
42426,42.199032,-122.456297,40,40.0
42444,33.401777,-86.954437,41,41.0
42554,42.329885,-83.20331,26,26.0
42576,39.950951,-75.187004,77,77.0
42953,41.603045,-93.72411,55,55.0
43064,32.715329,-117.157255,78,78.0
43064,32.871402,-117.210699,39,39.0
43501,37.317225,-121.92047,151,151.0
43556,0.0,0.0,37,37.0
43774,0.0,0.0,38,38.0
43797,32.689486,-117.173955,51,51.0
43802,33.414598,-111.935704,16,16.0
43813,0.0,0.0,18,18.0
43816,47.037874,-122.900695,12,12.0
43852,0.0,0.0,520,520.0
43886,0.0,0.0,17,17.0
43907,0.0,0.0,17,17.0
43910,33.677324,-86.396648,12,12.0
43943,0.0,0.0,52,52.0
43943,36.539984,-4.624729,35,35.0
43944,29.955386,-95.556386,19,19.0
43944,30.316065,-95.474272,13,13.0
43945,33.922157,-84.335965,24,24.0
43979,53.875792,10.695758,76,76.0
43980,53.85303,10.6804,11,11.0
43980,53.862792,10.679572,10,10.0
43985,0.0,0.0,45,45.0
44006,0.0,0.0,96,96.0
44006,53.59899,10.041534,183,183.0
44008,0.0,0.0,173,173.0
44009,0.0,0.0,35,35.0
44027,0.0,0.0,16,16.0
44052,0.0,0.0,10,10.0
44053,0.0,0.0,692,692.0
44058,0.0,0.0,167,167.0
44077,-26.2,28.083333,11,11.0
44084,38.161028,-85.690118,1266,1266.0
44085,-25.706944,28.229444,266,266.0
44124,0.0,0.0,86,86.0
44125,38.89039,-77.084145,16,16.0
44125,39.240384,-76.839418,27,27.0
44189,45.534334,-122.651334,153,153.0
44234,0.0,0.0,906,906.0
44242,0.0,0.0,222,222.0
44296,53.3181,-3.48637,15,15.0
44299,0.0,0.0,14,14.0
44300,0.0,0.0,14,14.0
44326,0.0,0.0,62,62.0
